1	83.44	83.26	1	87.27	90.87
2	83.65	83.65	2	92.07	96.57
3	83.56	83.82	3	92.80	99.14
4	83.94	84.00	4	92.62	99.52
5	84.12	84.14	5	92.07	99.90
6	83.88	84.12	6	92.99	99.90
7	84.12	84.18	7	92.80	99.90
8	84.06	84.12	8	92.62	99.90
9	84.18	84.27	9	92.62	99.90
10	84.24	84.35	10	92.44	100.00
11	84.26	84.47	11	92.44	100.00
12	84.21	84.61	12	92.44	100.00
13	84.03	84.71	13	92.25	100.00
14	84.18	84.77	14	92.25	100.00
15	84.06	84.76	15	92.25	100.00
16	83.91	84.91	16	92.25	100.00
17	83.74	84.77	17	92.44	100.00
18	83.44	84.71	18	92.44	100.00
19	82.94	84.39	19	92.44	100.00
20	82.76	84.29	20	92.44	100.00
21	82.32	84.29	21	92.44	100.00
22	82.68	84.41	22	92.44	100.00
23	82.88	84.52	23	92.44	100.00
24	83.26	84.76	24	92.44	100.00
25	83.47	84.82	25	92.44	100.00
26	83.29	84.83	26	92.44	100.00
27	83.38	84.91	27	92.44	100.00
28	83.26	84.91	28	92.44	100.00
29	83.24	85.05	29	92.44	100.00
30	83.38	85.20	30	92.44	100.00
31	83.41	85.11	31	92.44	100.00
32	83.21	85.02	32	92.44	100.00
33	83.18	85.09	33	92.44	100.00
34	83.24	85.05	34	92.44	100.00
35	83.15	84.94	35	92.44	100.00
36	83.12	84.92	36	92.44	100.00
37	82.74	84.86	37	92.44	100.00
38	83.12	84.92	38	92.44	100.00
39	83.41	84.94	39	92.44	100.00
40	83.74	85.71	40	92.44	100.00
41	83.88	85.94	41	92.44	100.00
42	84.09	85.92	42	92.44	100.00
43	84.24	86.12	43	92.44	100.00
44	84.12	86.05	44	92.44	100.00
45	84.21	86.08	45	92.44	100.00
46	84.41	86.20	46	92.44	100.00
47	84.50	86.18	47	92.44	100.00
48	84.32	86.14	48	92.44	100.00
49	84.26	86.18	49	92.44	100.00
50	84.12	86.21	50	92.44	100.00
51	84.03	86.02	51	92.44	100.00
52	83.88	85.98	52	92.44	100.00
53	83.88	86.11	53	92.44	100.00
54	83.94	86.18	54	92.44	100.00
55	84.09	86.23	55	92.44	100.00
56	84.03	85.86	56	92.44	100.00
57	83.76	85.59	57	92.44	100.00
58	83.29	85.48	58	92.44	100.00
59	83.09	85.14	59	92.44	100.00
60	82.71	84.42	60	92.25	100.00
61	82.29	83.76	61	92.25	100.00
62	83.03	84.44	62	92.25	100.00
63	82.71	84.18	63	92.25	100.00
64	83.21	85.21	64	92.25	100.00
65	81.97	83.36	65	92.25	100.00
66	82.00	83.74	66	92.25	100.00
67	81.56	83.35	67	92.25	100.00
68	81.15	83.27	68	92.25	100.00
69	81.18	83.33	69	92.25	100.00
70	81.88	84.18	70	92.25	100.00
71	82.00	84.17	71	92.25	100.00
72	81.97	84.30	72	92.25	100.00
73	82.03	84.42	73	92.25	100.00
74	82.06	84.24	74	92.25	100.00
75	81.53	84.05	75	92.25	100.00
76	80.29	82.82	76	92.25	100.00
77	80.03	82.79	77	92.25	100.00
78	79.44	81.94	78	92.25	100.00
79	82.26	84.68	79	92.25	100.00
80	79.82	81.95	80	92.25	100.00
81	82.53	85.08	81	92.25	100.00
82	80.88	83.67	82	92.25	100.00
83	80.76	83.24	83	92.25	100.00
84	84.44	86.59	84	92.25	100.00
85	84.00	86.05	85	92.25	100.00
86	80.71	83.29	86	92.25	100.00
87	80.44	82.88	87	92.25	100.00
88	82.15	84.74	88	92.25	100.00
89	81.47	83.64	89	92.25	100.00
90	82.12	84.47	90	92.25	100.00
91	82.74	84.56	91	92.25	100.00
92	82.82	85.12	92	92.25	100.00
93	83.15	85.80	93	92.25	100.00
94	83.12	85.05	94	92.25	100.00
95	83.53	85.83	95	92.25	100.00
96	82.91	85.64	96	92.25	100.00
97	83.15	85.71	97	92.25	100.00
98	82.74	85.29	98	92.25	100.00
99	84.29	86.82	99	92.25	100.00
100	83.79	86.59	100	92.25	100.00
101	82.85	85.08	101	92.25	100.00
102	84.21	87.08	102	92.25	100.00
103	81.50	83.83	103	92.25	100.00
104	84.15	87.05	104	92.25	100.00
105	83.91	86.79	105	92.25	100.00
106	84.53	87.14	106	92.25	100.00
107	84.50	86.77	107	92.25	100.00
108	83.71	85.97	108	92.25	100.00
109	84.91	87.50	109	92.25	100.00
110	84.71	87.24	110	92.25	100.00
111	84.74	87.45	111	92.25	100.00
112	84.32	87.14	112	92.25	100.00
113	82.32	84.21	113	92.25	100.00
114	81.38	83.98	114	92.25	100.00
115	84.15	86.61	115	92.25	100.00
116	84.53	87.06	116	92.25	100.00
117	84.18	86.74	117	92.25	100.00
118	83.79	85.71	118	92.25	100.00
119	84.00	86.47	119	92.25	100.00
120	84.09	86.68	120	92.25	100.00
121	83.94	86.45	121	92.25	100.00
122	83.50	86.18	122	92.25	100.00
123	83.94	86.73	123	92.25	100.00
124	83.00	85.39	124	92.25	100.00
125	83.91	86.70	125	92.25	100.00
126	84.00	87.23	126	92.25	100.00
127	83.09	86.02	127	92.25	100.00
128	83.44	86.38	128	92.25	100.00
129	83.74	86.85	129	92.25	100.00
130	83.15	86.41	130	92.25	100.00
131	84.47	87.73	131	92.25	100.00
132	84.24	87.68	132	92.25	100.00
133	83.68	87.29	133	92.25	100.00
134	83.47	86.92	134	92.25	100.00
135	83.59	86.64	135	92.25	100.00
136	84.53	87.85	136	92.25	100.00
137	83.50	87.41	137	92.25	100.00
138	84.56	87.76	138	92.25	100.00
139	83.94	87.36	139	92.25	100.00
140	83.74	87.06	140	92.25	100.00
141	83.50	86.70	141	92.25	100.00
142	83.74	87.32	142	92.25	100.00
143	83.62	86.94	143	92.25	100.00
144	84.09	87.27	144	92.25	100.00
145	83.41	86.77	145	92.25	100.00
146	82.94	86.05	146	92.25	100.00
147	84.41	87.23	147	92.25	100.00
148	84.15	87.59	148	92.25	100.00
149	83.76	87.29	149	92.25	100.00
150	83.79	87.53	150	92.25	100.00
151	83.85	86.95	151	92.25	100.00
152	83.53	86.89	152	92.25	100.00
153	82.74	85.27	153	92.25	100.00
154	83.47	87.17	154	92.25	100.00
155	83.15	85.98	155	92.25	100.00
156	84.68	87.73	156	92.25	100.00
157	84.26	87.53	157	92.25	100.00
158	84.29	87.64	158	92.25	100.00
159	84.41	87.91	159	92.25	100.00
160	84.62	88.12	160	92.25	100.00
161	84.35	88.11	161	92.25	100.00
162	84.50	87.82	162	92.25	100.00
163	83.97	87.30	163	92.25	100.00
164	83.71	87.48	164	92.25	100.00
165	83.91	87.52	165	92.25	100.00
166	83.74	87.24	166	92.25	100.00
167	84.35	87.74	167	92.25	100.00
168	84.79	88.27	168	92.25	100.00
169	84.74	87.85	169	92.25	100.00
170	84.38	87.88	170	92.25	100.00
171	84.35	88.30	171	92.25	100.00
172	84.38	88.05	172	92.25	100.00
173	84.12	88.05	173	92.25	100.00
174	84.56	88.44	174	92.25	100.00
175	84.32	88.00	175	92.25	100.00
176	84.76	88.50	176	92.25	100.00
177	84.82	88.35	177	92.25	100.00
178	84.24	87.58	178	92.25	100.00
179	85.06	88.12	179	92.25	100.00
180	84.76	88.44	180	92.25	100.00
181	84.82	88.42	181	92.25	100.00
182	84.97	88.33	182	92.25	100.00
183	85.56	88.79	183	92.25	100.00
184	85.50	88.42	184	92.25	100.00
185	85.41	88.42	185	92.25	100.00
186	84.68	88.85	186	92.25	100.00
187	84.50	87.88	187	92.25	100.00
188	84.50	88.29	188	92.25	100.00
189	83.09	86.73	189	92.25	100.00
190	83.06	85.74	190	92.25	100.00
191	85.85	89.02	191	92.25	100.00
192	85.44	88.29	192	92.25	100.00
193	83.71	87.06	193	92.25	100.00
194	85.15	88.44	194	92.25	100.00
195	85.53	88.88	195	92.25	100.00
196	85.65	88.67	196	92.25	100.00
197	86.24	88.73	197	92.25	100.00
198	85.24	88.68	198	92.25	100.00
199	86.35	89.35	199	92.25	100.00
200	86.00	89.23	200	92.25	100.00
201	85.85	88.86	201	92.25	100.00
202	85.24	88.44	202	92.25	100.00
203	85.97	88.92	203	92.25	100.00
204	85.68	89.06	204	92.25	100.00
205	85.88	89.09	205	92.25	100.00
206	85.94	89.21	206	92.25	100.00
207	85.85	89.00	207	92.25	100.00
208	85.76	88.91	208	92.25	100.00
209	86.06	89.35	209	92.25	100.00
210	85.91	89.05	210	92.25	100.00
211	85.82	88.95	211	92.25	100.00
212	85.68	88.26	212	92.25	100.00
213	85.24	88.65	213	92.25	100.00
214	85.79	88.91	214	92.25	100.00
215	85.41	89.20	215	92.25	100.00
216	85.88	89.38	216	92.25	100.00
217	85.21	88.85	217	92.25	100.00
218	85.74	89.11	218	92.25	100.00
219	85.53	88.62	219	92.25	100.00
220	85.21	88.86	220	92.25	100.00
221	85.65	88.97	221	92.25	100.00
222	85.38	88.65	222	92.25	100.00
223	85.44	88.91	223	92.25	100.00
224	85.59	89.00	224	92.25	100.00
225	85.06	88.79	225	92.25	100.00
226	84.18	88.24	226	92.25	100.00
227	84.59	88.44	227	92.25	100.00
228	84.53	87.95	228	92.25	100.00
229	85.03	88.67	229	92.25	100.00
230	85.12	88.76	230	92.25	100.00
231	85.21	88.33	231	92.25	100.00
232	85.21	88.80	232	92.25	100.00
233	85.00	88.48	233	92.25	100.00
234	85.62	89.20	234	92.25	100.00
235	85.56	89.09	235	92.25	100.00
236	85.03	88.32	236	92.25	100.00
237	84.59	88.15	237	92.25	100.00
238	85.38	88.73	238	92.25	100.00
239	85.53	89.05	239	92.25	100.00
240	85.35	89.09	240	92.25	100.00
241	85.59	89.35	241	92.25	100.00
242	85.47	89.03	242	92.25	100.00
243	85.32	89.20	243	92.25	100.00
244	85.47	88.97	244	92.25	100.00
245	85.24	89.15	245	92.25	100.00
246	85.68	89.12	246	92.25	100.00
247	85.71	89.27	247	92.25	100.00
248	85.82	89.26	248	92.25	100.00
249	85.47	89.45	249	92.25	100.00
250	85.47	89.09	250	92.25	100.00
251	85.56	89.44	251	92.25	100.00
252	85.03	88.89	252	92.25	100.00
253	85.50	89.23	253	92.25	100.00
254	85.68	89.42	254	92.25	100.00
255	85.94	89.29	255	92.25	100.00
256	85.26	88.64	256	92.25	100.00
257	84.91	88.12	257	92.25	100.00
258	85.15	89.15	258	92.25	100.00
259	85.41	89.42	259	92.25	100.00
260	85.29	88.47	260	92.25	100.00
261	85.56	89.30	261	92.25	100.00
262	85.26	89.02	262	92.25	100.00
263	85.65	89.53	263	92.25	100.00
264	85.26	89.50	264	92.25	100.00
265	85.18	89.20	265	92.25	100.00
266	85.38	89.39	266	92.25	100.00
267	85.62	88.91	267	92.25	100.00
268	84.85	89.09	268	92.25	100.00
269	85.59	89.45	269	92.25	100.00
270	85.24	89.27	270	92.25	100.00
271	85.15	89.33	271	92.25	100.00
272	85.09	89.42	272	92.25	100.00
273	85.32	89.39	273	92.25	100.00
274	85.24	89.45	274	92.25	100.00
275	85.15	89.02	275	92.25	100.00
276	85.41	89.47	276	92.25	100.00
277	85.47	88.82	277	92.25	100.00
278	84.79	88.33	278	92.25	100.00
279	86.35	89.61	279	92.25	100.00
280	86.18	89.18	280	92.25	100.00
281	85.76	89.68	281	92.25	100.00
282	85.71	89.17	282	92.25	100.00
283	85.32	89.08	283	92.25	100.00
284	86.35	89.27	284	92.25	100.00
285	86.06	89.35	285	92.25	100.00
286	85.76	89.23	286	92.25	100.00
287	85.97	89.53	287	92.25	100.00
288	85.21	89.00	288	92.25	100.00
289	85.18	88.83	289	92.25	100.00
290	85.97	89.61	290	92.25	100.00
291	85.76	89.33	291	92.25	100.00
292	85.59	89.17	292	92.25	100.00
293	86.24	89.62	293	92.25	100.00
294	85.32	89.03	294	92.25	100.00
295	86.62	90.03	295	92.25	100.00
296	86.06	89.68	296	92.25	100.00
297	86.18	89.83	297	92.25	100.00
298	85.91	89.82	298	92.25	100.00
299	86.26	90.39	299	92.25	100.00
300	86.18	90.30	300	92.25	100.00
301	86.68	90.24	301	92.25	100.00
302	86.65	90.03	302	92.25	100.00
303	86.41	90.20	303	92.25	100.00
304	86.32	90.23	304	92.25	100.00
305	86.50	90.03	305	92.25	100.00
306	86.50	90.18	306	92.25	100.00
307	86.85	90.27	307	92.25	100.00
308	86.03	90.24	308	92.25	100.00
309	86.32	90.47	309	92.25	100.00
310	85.91	90.23	310	92.25	100.00
311	86.62	90.39	311	92.07	100.00
312	86.50	90.20	312	92.07	100.00
313	86.29	90.44	313	92.07	100.00
314	86.53	90.41	314	92.07	100.00
315	86.53	90.53	315	92.07	100.00
316	86.53	90.52	316	92.07	100.00
317	85.71	89.92	317	92.07	100.00
318	86.74	90.59	318	92.07	100.00
319	86.00	90.61	319	92.07	100.00
320	86.18	90.55	320	92.07	100.00
321	86.50	90.91	321	92.07	100.00
322	85.71	90.21	322	92.07	100.00
323	86.21	90.58	323	92.07	100.00
324	85.91	90.08	324	92.07	100.00
325	85.88	90.11	325	92.07	100.00
326	86.03	90.52	326	92.07	100.00
327	85.85	89.86	327	92.07	100.00
328	85.59	90.17	328	92.07	100.00
329	86.26	90.05	329	92.07	100.00
330	86.12	90.23	330	92.07	100.00
331	86.21	90.45	331	92.07	100.00
332	85.85	89.95	332	92.07	100.00
333	85.85	90.42	333	92.07	100.00
334	86.21	90.20	334	92.07	100.00
335	85.82	90.05	335	92.07	100.00
336	85.88	90.06	336	92.07	100.00
337	85.88	89.98	337	92.07	100.00
338	85.71	89.94	338	92.07	100.00
339	86.00	90.26	339	92.07	100.00
340	85.91	89.92	340	92.07	100.00
341	85.85	89.89	341	92.07	100.00
342	86.29	90.23	342	92.07	100.00
343	85.91	89.95	343	92.07	100.00
344	85.97	90.17	344	92.07	100.00
345	86.12	90.32	345	92.07	100.00
346	86.12	90.35	346	92.07	100.00
347	85.68	90.41	347	92.07	100.00
348	85.82	90.47	348	92.07	100.00
349	86.00	89.95	349	92.07	100.00
350	86.18	90.26	350	92.07	100.00
351	85.88	90.58	351	92.07	100.00
352	85.65	90.06	352	92.07	100.00
353	86.12	90.14	353	92.07	100.00
354	86.26	90.14	354	92.07	100.00
355	86.09	90.06	355	92.07	100.00
356	85.65	89.68	356	92.07	100.00
357	86.00	90.00	357	92.07	100.00
358	86.32	90.70	358	92.07	100.00
359	86.12	90.42	359	92.07	100.00
360	86.32	90.68	360	92.07	100.00
361	86.56	90.39	361	92.07	100.00
362	84.44	88.95	362	92.07	100.00
363	85.76	90.15	363	92.07	100.00
364	86.47	90.92	364	92.07	100.00
365	86.32	90.59	365	92.07	100.00
366	86.41	90.71	366	92.07	100.00
367	86.56	90.59	367	92.07	100.00
368	86.35	90.26	368	92.07	100.00
369	85.97	90.62	369	92.07	100.00
370	86.65	90.76	370	92.07	100.00
371	86.50	90.68	371	92.07	100.00
372	86.00	90.21	372	92.07	100.00
373	85.97	90.36	373	92.07	100.00
374	86.50	90.64	374	92.07	100.00
375	85.94	90.76	375	92.07	100.00
376	85.62	90.09	376	92.07	100.00
377	85.97	90.50	377	92.07	100.00
378	86.38	90.74	378	92.07	100.00
379	85.65	90.29	379	92.07	100.00
380	86.12	90.59	380	92.07	100.00
381	86.18	90.76	381	92.07	100.00
382	86.21	90.42	382	92.07	100.00
383	86.00	90.68	383	92.07	100.00
384	86.38	90.55	384	92.07	100.00
385	86.06	90.68	385	92.07	100.00
386	86.03	90.53	386	92.07	100.00
387	86.06	90.62	387	92.07	100.00
388	86.29	90.94	388	92.07	100.00
389	85.97	90.35	389	92.07	100.00
390	86.00	90.53	390	92.07	100.00
391	85.79	90.32	391	92.07	100.00
392	85.79	90.55	392	92.07	100.00
393	86.15	90.62	393	92.07	100.00
394	86.44	91.06	394	92.07	100.00
395	85.35	90.14	395	92.07	100.00
396	85.88	91.00	396	92.07	100.00
397	86.00	90.89	397	92.07	100.00
398	85.85	90.77	398	92.07	100.00
399	85.76	90.83	399	92.07	100.00
400	86.18	90.29	400	92.07	100.00
401	85.74	89.71	401	92.07	100.00
402	86.09	90.65	402	92.07	100.00
403	86.00	90.94	403	92.07	100.00
404	86.41	91.03	404	92.07	100.00
405	86.24	91.06	405	92.07	100.00
406	86.12	91.08	406	92.07	100.00
407	86.12	91.03	407	92.07	100.00
408	85.94	90.94	408	92.07	100.00
409	85.88	90.89	409	92.07	100.00
410	86.21	90.71	410	92.07	100.00
411	85.94	90.74	411	92.07	100.00
412	85.59	90.64	412	92.07	100.00
413	86.15	90.91	413	92.07	100.00
414	86.18	90.83	414	92.07	100.00
415	86.12	90.89	415	92.07	100.00
416	86.00	90.67	416	92.07	100.00
417	86.06	91.03	417	92.07	100.00
418	86.03	91.11	418	92.07	100.00
419	86.18	91.06	419	92.07	100.00
420	86.35	91.12	420	92.07	100.00
421	86.18	90.95	421	92.07	100.00
422	86.65	91.41	422	92.07	100.00
423	86.35	91.05	423	92.07	100.00
424	86.24	91.05	424	92.07	100.00
425	86.29	91.09	425	92.07	100.00
426	86.26	91.08	426	92.07	100.00
427	86.18	91.08	427	92.07	100.00
428	86.15	90.92	428	92.07	100.00
429	86.50	91.09	429	92.07	100.00
430	86.03	91.17	430	92.07	100.00
431	86.35	90.85	431	92.07	100.00
432	86.41	91.03	432	92.07	100.00
433	86.29	91.02	433	92.07	100.00
434	86.21	90.97	434	92.07	100.00
435	86.24	91.15	435	92.07	100.00
436	84.29	89.53	436	92.07	100.00
437	86.32	90.83	437	92.07	100.00
438	86.50	91.18	438	92.07	100.00
439	86.41	90.88	439	92.07	100.00
440	86.09	90.98	440	92.07	100.00
441	86.32	90.73	441	92.07	100.00
442	85.94	90.56	442	92.07	100.00
443	86.26	90.88	443	92.07	100.00
444	86.12	90.52	444	92.07	100.00
445	86.24	90.89	445	92.07	100.00
446	86.56	91.05	446	92.07	100.00
447	85.50	90.14	447	92.07	100.00
448	85.59	90.45	448	92.07	100.00
449	86.15	91.27	449	92.07	100.00
450	86.35	91.17	450	92.07	100.00
451	86.26	90.91	451	92.07	100.00
452	86.56	91.14	452	92.07	100.00
453	86.41	91.00	453	92.07	100.00
454	86.47	90.83	454	92.07	100.00
455	86.41	91.11	455	92.07	100.00
456	86.56	91.29	456	92.07	100.00
457	86.47	91.14	457	92.07	100.00
458	86.44	91.06	458	92.07	100.00
459	86.32	91.20	459	92.07	100.00
460	86.68	91.18	460	92.07	100.00
461	85.97	90.86	461	92.07	100.00
462	86.38	91.06	462	92.07	100.00
463	86.38	90.76	463	92.07	100.00
464	86.09	90.71	464	92.07	100.00
465	86.15	90.85	465	92.07	100.00
466	85.68	90.52	466	92.07	100.00
467	85.44	90.09	467	92.07	100.00
468	85.91	90.48	468	92.07	100.00
469	85.88	90.92	469	92.07	100.00
470	86.41	90.89	470	92.07	100.00
471	86.29	90.92	471	92.07	100.00
472	85.85	90.80	472	92.07	100.00
473	85.35	90.11	473	92.07	100.00
474	85.97	90.45	474	92.07	100.00
475	86.32	90.45	475	92.07	100.00
476	86.50	91.05	476	92.07	100.00
477	85.82	90.74	477	92.07	100.00
478	86.68	90.98	478	92.07	100.00
479	85.97	90.56	479	92.07	100.00
480	86.03	90.61	480	92.07	100.00
481	86.47	91.06	481	92.07	100.00
482	86.38	91.08	482	92.07	100.00
483	86.21	91.02	483	92.07	100.00
484	85.50	90.55	484	92.07	100.00
485	85.44	90.53	485	92.07	100.00
486	85.79	90.89	486	92.07	100.00
487	86.03	91.26	487	92.07	100.00
488	85.71	91.20	488	92.07	100.00
489	85.97	90.71	489	92.07	100.00
490	85.79	91.30	490	92.07	100.00
491	85.65	90.70	491	92.07	100.00
492	86.18	91.42	492	92.07	100.00
493	85.53	90.23	493	92.07	100.00
494	85.56	90.95	494	92.07	100.00
495	85.71	91.21	495	92.07	100.00
496	86.18	91.17	496	92.07	100.00
497	85.82	90.06	497	92.07	100.00
498	85.82	91.12	498	92.07	100.00
499	85.74	90.47	499	92.07	100.00
500	85.62	90.94	500	92.07	100.00
501	85.50	90.77	501	92.07	100.00
502	86.03	91.09	502	92.07	100.00
503	85.38	90.77	503	92.07	100.00
504	86.00	91.30	504	92.07	100.00
505	85.85	91.12	505	92.07	100.00
506	86.15	91.36	506	92.07	100.00
507	86.00	91.38	507	92.07	100.00
508	85.82	91.24	508	92.07	100.00
509	85.76	91.36	509	92.07	100.00
510	85.74	91.59	510	92.07	100.00
511	86.18	91.65	511	92.07	100.00
512	85.85	91.20	512	92.07	100.00
513	86.47	91.36	513	92.07	100.00
514	86.15	91.35	514	92.07	100.00
